episode,episode_seed,return,epsilon,replay_size,total_steps,episode_updates,mean_loss,elapsed_sec,difficulty,wall_obstacles,max_steps,box_speed
496,495,-6090.000000,0.050000,100000,470703,1000,27.52038859,8400.69,3,1,1000,2
497,496,5122.000000,0.050000,100000,471703,1000,26.62520576,8414.43,3,1,1000,2
498,497,2937.000000,0.050000,100000,472703,1000,26.98277564,8427.93,3,1,1000,2
499,498,-11723.000000,0.050000,100000,473703,1000,27.09097538,8441.47,3,1,1000,2
500,499,-18370.000000,0.050000,100000,474703,1000,27.01300233,8455.30,3,1,1000,2
501,500,-22473.000000,0.050000,100000,475703,1000,27.35814786,8469.19,3,1,1000,2
502,501,-68.000000,0.050000,100000,476703,1000,27.76519429,8482.91,3,1,1000,2
503,502,-18645.000000,0.050000,100000,477703,1000,27.54725987,8495.88,3,1,1000,2
504,503,-2383.000000,0.050000,100000,478587,884,27.87890851,8508.03,3,1,1000,2
505,504,-1790.000000,0.050000,100000,479587,1000,26.36367402,8521.82,3,1,1000,2
506,505,-4424.000000,0.050000,100000,480587,1000,27.24484266,8535.46,3,1,1000,2
507,506,2056.000000,0.050000,100000,481587,1000,28.01330540,8549.54,3,1,1000,2
508,507,-9596.000000,0.050000,100000,482587,1000,28.63772406,8563.54,3,1,1000,2
509,508,5692.000000,0.050000,100000,483587,1000,27.84201373,8577.23,3,1,1000,2
510,509,-5123.000000,0.050000,100000,484587,1000,28.32413967,8591.22,3,1,1000,2
511,510,-18863.000000,0.050000,100000,485587,1000,28.12887836,8604.88,3,1,1000,2
512,511,4473.000000,0.050000,100000,486587,1000,28.56382572,8618.54,3,1,1000,2
513,512,-42313.000000,0.050000,100000,487587,1000,28.20392430,8632.40,3,1,1000,2
514,513,-7865.000000,0.050000,100000,488587,1000,28.62364779,8646.07,3,1,1000,2
515,514,-17520.000000,0.050000,100000,489587,1000,28.19355338,8659.78,3,1,1000,2
516,515,-1447.000000,0.050000,100000,490587,1000,28.29814161,8673.25,3,1,1000,2
517,516,-289.000000,0.050000,100000,491587,1000,27.68423035,8686.75,3,1,1000,2
518,517,-14556.000000,0.050000,100000,492587,1000,29.24471425,8700.65,3,1,1000,2
519,518,-1538.000000,0.050000,100000,493587,1000,29.05900871,8714.25,3,1,1000,2
520,519,-20922.000000,0.050000,100000,494587,1000,30.45048936,8728.03,3,1,1000,2
521,520,3548.000000,0.050000,100000,495587,1000,30.11003797,8741.76,3,1,1000,2
522,521,4096.000000,0.050000,100000,495978,391,30.25244860,8747.31,3,1,1000,2
523,522,6318.000000,0.050000,100000,496978,1000,30.65355224,8761.27,3,1,1000,2
524,523,-9011.000000,0.050000,100000,497978,1000,31.03873524,8774.75,3,1,1000,2
525,524,-20638.000000,0.050000,100000,498978,1000,32.06828104,8788.29,3,1,1000,2
526,525,-18542.000000,0.050000,100000,499978,1000,32.12712547,8802.32,3,1,1000,2
527,526,-20107.000000,0.050000,100000,500978,1000,33.68136128,8816.25,3,1,1000,2
528,527,-22544.000000,0.050000,100000,501978,1000,34.19272739,8830.42,3,1,1000,2
529,528,-9858.000000,0.050000,100000,502978,1000,34.94166734,8843.97,3,1,1000,2
530,529,-42965.000000,0.050000,100000,503978,1000,33.54591844,8857.65,3,1,1000,2
531,530,2600.000000,0.050000,100000,504978,1000,34.57233211,8871.45,3,1,1000,2
532,531,-22047.000000,0.050000,100000,505978,1000,33.47995865,8885.19,3,1,1000,2
533,532,-7174.000000,0.050000,100000,506978,1000,35.25073604,8898.99,3,1,1000,2
534,533,2309.000000,0.050000,100000,507978,1000,34.25377410,8912.73,3,1,1000,2
535,534,-22938.000000,0.050000,100000,508978,1000,37.08429594,8926.46,3,1,1000,2
536,535,-13485.000000,0.050000,100000,509978,1000,36.33010404,8940.44,3,1,1000,2
537,536,-20070.000000,0.050000,100000,510978,1000,39.35852725,8954.12,3,1,1000,2
538,537,-9542.000000,0.050000,100000,511978,1000,39.20605627,8967.86,3,1,1000,2
539,538,-28140.000000,0.050000,100000,512978,1000,39.90233856,8981.56,3,1,1000,2
540,539,-9052.000000,0.050000,100000,513978,1000,39.77038410,8994.86,3,1,1000,2
541,540,2000.000000,0.050000,100000,514978,1000,39.86754096,9008.72,3,1,1000,2
542,541,-17799.000000,0.050000,100000,515818,840,40.36577106,9020.63,3,1,1000,2
543,542,2204.000000,0.050000,100000,515894,76,40.07730356,9021.83,3,1,1000,2
544,543,6194.000000,0.050000,100000,516604,710,40.76343955,9031.55,3,1,1000,2
545,544,-5365.000000,0.050000,100000,517604,1000,39.96634699,9045.24,3,1,1000,2
546,545,-17638.000000,0.050000,100000,518604,1000,40.16972432,9059.03,3,1,1000,2
547,546,5234.000000,0.050000,100000,519604,1000,39.48210242,9072.78,3,1,1000,2
548,547,-16074.000000,0.050000,100000,520604,1000,39.86591170,9085.96,3,1,1000,2
549,548,-32707.000000,0.050000,100000,521604,1000,39.77106429,9098.64,3,1,1000,2
550,549,-14536.000000,0.050000,100000,522362,758,40.63962056,9109.29,3,1,1000,2
551,550,2143.000000,0.050000,100000,522523,161,40.40892541,9111.81,3,1,1000,2
552,551,-29857.000000,0.050000,100000,523523,1000,40.12963819,9125.89,3,1,1000,2
553,552,2733.000000,0.050000,100000,523787,264,42.08100183,9129.99,3,1,1000,2
554,553,-38346.000000,0.050000,100000,524787,1000,40.74192217,9143.95,3,1,1000,2
555,554,-40102.000000,0.050000,100000,525787,1000,39.89042843,9157.88,3,1,1000,2
556,555,-2982.000000,0.050000,100000,526787,1000,39.33238677,9171.67,3,1,1000,2
557,556,-10079.000000,0.050000,100000,527787,1000,39.14432679,9185.37,3,1,1000,2
558,557,445.000000,0.050000,100000,528787,1000,38.18284405,9199.49,3,1,1000,2
559,558,-11152.000000,0.050000,100000,529787,1000,36.58410932,9213.68,3,1,1000,2
560,559,3205.000000,0.050000,100000,530787,1000,36.22707085,9227.25,3,1,1000,2
561,560,3132.000000,0.050000,100000,531787,1000,35.80373732,9241.12,3,1,1000,2
562,561,447.000000,0.050000,100000,532787,1000,35.70189069,9254.90,3,1,1000,2
563,562,-31181.000000,0.050000,100000,533787,1000,34.49028459,9269.14,3,1,1000,2
564,563,-18876.000000,0.050000,100000,534787,1000,33.44392184,9283.17,3,1,1000,2
565,564,-14148.000000,0.050000,100000,535787,1000,33.52433674,9297.27,3,1,1000,2
566,565,-1879.000000,0.050000,100000,536787,1000,34.04408769,9310.96,3,1,1000,2
567,566,3359.000000,0.050000,100000,537787,1000,32.40174267,9324.82,3,1,1000,2
568,567,-1511.000000,0.050000,100000,538787,1000,32.11018899,9338.51,3,1,1000,2
569,568,-45691.000000,0.050000,100000,539787,1000,31.48958111,9352.69,3,1,1000,2
570,569,-29688.000000,0.050000,100000,540787,1000,33.60126774,9366.66,3,1,1000,2
571,570,-7450.000000,0.050000,100000,541787,1000,33.27653036,9380.33,3,1,1000,2
572,571,1082.000000,0.050000,100000,542787,1000,32.02096786,9394.41,3,1,1000,2
573,572,-11530.000000,0.050000,100000,543787,1000,30.78269117,9408.05,3,1,1000,2
574,573,-6532.000000,0.050000,100000,544787,1000,31.29505706,9422.09,3,1,1000,2
575,574,-4206.000000,0.050000,100000,545787,1000,30.09871595,9435.81,3,1,1000,2
576,575,-6399.000000,0.050000,100000,546787,1000,30.12935652,9449.66,3,1,1000,2
577,576,3493.000000,0.050000,100000,547787,1000,29.17819472,9463.26,3,1,1000,2
578,577,941.000000,0.050000,100000,548787,1000,27.85936050,9477.06,3,1,1000,2
579,578,2784.000000,0.050000,100000,549787,1000,27.26204920,9490.82,3,1,1000,2
580,579,2338.000000,0.050000,100000,549831,44,27.18251233,9491.44,3,1,1000,2
581,580,-12841.000000,0.050000,100000,550831,1000,26.15835053,9505.12,3,1,1000,2
582,581,4236.000000,0.050000,100000,551831,1000,25.67807878,9518.76,3,1,1000,2
583,582,-29214.000000,0.050000,100000,552831,1000,25.73509106,9531.90,3,1,1000,2
584,583,-1426.000000,0.050000,100000,553831,1000,25.53853049,9545.63,3,1,1000,2
585,584,-9183.000000,0.050000,100000,554831,1000,25.39423167,9559.15,3,1,1000,2
586,585,-31524.000000,0.050000,100000,555831,1000,25.49271422,9573.04,3,1,1000,2
587,586,-26546.000000,0.050000,100000,556831,1000,26.09652884,9585.89,3,1,1000,2
588,587,3696.000000,0.050000,100000,557831,1000,25.12669329,9599.69,3,1,1000,2
589,588,-1086.000000,0.050000,100000,558831,1000,25.14161574,9613.51,3,1,1000,2
590,589,3573.000000,0.050000,100000,559831,1000,24.89288818,9627.19,3,1,1000,2
591,590,-365.000000,0.050000,100000,560831,1000,25.70790692,9641.45,3,1,1000,2
592,591,-1144.000000,0.050000,100000,561831,1000,25.56198173,9655.16,3,1,1000,2
593,592,-9092.000000,0.050000,100000,562831,1000,25.97215761,9668.40,3,1,1000,2
594,593,2322.000000,0.050000,100000,563831,1000,26.70862404,9682.02,3,1,1000,2
595,594,953.000000,0.050000,100000,564831,1000,27.31202147,9695.82,3,1,1000,2
596,595,-13224.000000,0.050000,100000,565831,1000,27.37215312,9709.52,3,1,1000,2
597,596,2486.000000,0.050000,100000,566831,1000,27.17526607,9723.26,3,1,1000,2
598,597,-6664.000000,0.050000,100000,567831,1000,27.16546485,9737.30,3,1,1000,2
599,598,-24932.000000,0.050000,100000,568831,1000,27.57651713,9751.01,3,1,1000,2
600,599,1899.000000,0.050000,100000,569831,1000,27.17564258,9765.11,3,1,1000,2
601,600,-5151.000000,0.050000,100000,570831,1000,27.73124993,9779.07,3,1,1000,2
602,601,-1110.000000,0.050000,100000,571831,1000,27.66426213,9792.87,3,1,1000,2
603,602,1060.000000,0.050000,100000,572831,1000,26.43179360,9806.26,3,1,1000,2
604,603,-24180.000000,0.050000,100000,573831,1000,25.52878867,9820.41,3,1,1000,2
605,604,-11001.000000,0.050000,100000,574831,1000,26.21483190,9834.19,3,1,1000,2
606,605,1469.000000,0.050000,100000,575831,1000,25.71000186,9847.67,3,1,1000,2
607,606,-26468.000000,0.050000,100000,576831,1000,25.66226552,9861.46,3,1,1000,2
608,607,2657.000000,0.050000,100000,576980,149,26.27882959,9863.76,3,1,1000,2
609,608,-2557.000000,0.050000,100000,577980,1000,25.71145487,9877.65,3,1,1000,2
610,609,-22290.000000,0.050000,100000,578980,1000,26.57605439,9892.21,3,1,1000,2
611,610,-30489.000000,0.050000,100000,579980,1000,26.13309293,9906.18,3,1,1000,2
612,611,-9915.000000,0.050000,100000,580980,1000,26.42780482,9919.99,3,1,1000,2
613,612,-12317.000000,0.050000,100000,581980,1000,25.90250305,9933.78,3,1,1000,2
614,613,-32616.000000,0.050000,100000,582980,1000,26.13377686,9947.52,3,1,1000,2
615,614,-26523.000000,0.050000,100000,583980,1000,25.56950222,9961.24,3,1,1000,2
616,615,-18660.000000,0.050000,100000,584980,1000,25.54910694,9974.67,3,1,1000,2
617,616,-38436.000000,0.050000,100000,585980,1000,24.06489422,9988.77,3,1,1000,2
618,617,-6932.000000,0.050000,100000,586980,1000,24.29970216,10002.56,3,1,1000,2
619,618,-15291.000000,0.050000,100000,587980,1000,24.00968713,10016.42,3,1,1000,2
620,619,-5790.000000,0.050000,100000,588980,1000,24.09314051,10030.53,3,1,1000,2
621,620,-10666.000000,0.050000,100000,589980,1000,23.66875794,10044.54,3,1,1000,2
622,621,-2314.000000,0.050000,100000,590980,1000,23.34261644,10058.41,3,1,1000,2
623,622,-14202.000000,0.050000,100000,591980,1000,23.44558049,10072.25,3,1,1000,2
624,623,-15753.000000,0.050000,100000,592980,1000,23.66099446,10086.21,3,1,1000,2
625,624,-8337.000000,0.050000,100000,593980,1000,23.16757531,10100.17,3,1,1000,2
626,625,2980.000000,0.050000,100000,594794,814,22.89211586,10111.52,3,1,1000,2
627,626,5666.000000,0.050000,100000,595794,1000,22.54207766,10125.68,3,1,1000,2
628,627,-14523.000000,0.050000,100000,596794,1000,22.46399818,10139.37,3,1,1000,2
629,628,3915.000000,0.050000,100000,597794,1000,22.78588547,10153.22,3,1,1000,2
630,629,-32363.000000,0.050000,100000,598794,1000,22.99607612,10166.81,3,1,1000,2
631,630,-7120.000000,0.050000,100000,599794,1000,23.83609855,10180.70,3,1,1000,2
632,631,3847.000000,0.050000,100000,600794,1000,23.97711346,10194.40,3,1,1000,2
633,632,-1197.000000,0.050000,100000,601288,494,23.81715319,10201.26,3,1,1000,2
634,633,-25163.000000,0.050000,100000,602288,1000,23.68277411,10215.14,3,1,1000,2
635,634,-632.000000,0.050000,100000,603288,1000,24.08747191,10228.78,3,1,1000,2
636,635,-11861.000000,0.050000,100000,604288,1000,24.17058908,10242.16,3,1,1000,2
637,636,3252.000000,0.050000,100000,604667,379,24.17134229,10247.52,3,1,1000,2
638,637,-6905.000000,0.050000,100000,605667,1000,23.82270676,10261.37,3,1,1000,2
639,638,6893.000000,0.050000,100000,606427,760,24.13573575,10271.75,3,1,1000,2
640,639,-2537.000000,0.050000,100000,607427,1000,23.51622897,10285.36,3,1,1000,2
641,640,2241.000000,0.050000,100000,607467,40,23.17807746,10285.96,3,1,1000,2
642,641,-18030.000000,0.050000,100000,608467,1000,23.76511036,10299.60,3,1,1000,2
643,642,1514.000000,0.050000,100000,609467,1000,24.26852534,10313.25,3,1,1000,2
644,643,-39103.000000,0.050000,100000,610467,1000,24.40692338,10327.36,3,1,1000,2
645,644,-37933.000000,0.050000,100000,611467,1000,23.67227818,10341.29,3,1,1000,2
646,645,6479.000000,0.050000,100000,612467,1000,23.74025461,10355.43,3,1,1000,2
647,646,-17147.000000,0.050000,100000,613467,1000,23.71657466,10369.49,3,1,1000,2
648,647,4632.000000,0.050000,100000,614467,1000,23.84843616,10383.51,3,1,1000,2
649,648,-7338.000000,0.050000,100000,615467,1000,22.96340687,10397.38,3,1,1000,2
650,649,-12476.000000,0.050000,100000,616467,1000,23.13042462,10411.22,3,1,1000,2
651,650,-11637.000000,0.050000,100000,617467,1000,23.13780564,10425.28,3,1,1000,2
652,651,-32977.000000,0.050000,100000,618467,1000,23.40801528,10439.23,3,1,1000,2
653,652,-17929.000000,0.050000,100000,619467,1000,23.06034515,10452.95,3,1,1000,2
654,653,-25879.000000,0.050000,100000,620467,1000,23.25818458,10466.94,3,1,1000,2
655,654,-26169.000000,0.050000,100000,621467,1000,23.32537273,10480.71,3,1,1000,2
656,655,2632.000000,0.050000,100000,621627,160,23.40522131,10483.10,3,1,1000,2
657,656,-382.000000,0.050000,100000,622627,1000,22.96449273,10497.34,3,1,1000,2
658,657,-22084.000000,0.050000,100000,623627,1000,23.11608907,10510.26,3,1,1000,2
659,658,-15818.000000,0.050000,100000,624627,1000,23.36860055,10523.94,3,1,1000,2
660,659,324.000000,0.050000,100000,625627,1000,22.93501868,10538.15,3,1,1000,2
661,660,-17922.000000,0.050000,100000,626627,1000,23.43417926,10551.91,3,1,1000,2
662,661,-4602.000000,0.050000,100000,627627,1000,22.80564696,10565.87,3,1,1000,2
663,662,-10564.000000,0.050000,100000,628627,1000,23.14098339,10579.69,3,1,1000,2
664,663,-12891.000000,0.050000,100000,629216,589,23.70694267,10587.95,3,1,1000,2
665,664,-6592.000000,0.050000,100000,630216,1000,23.66054872,10601.60,3,1,1000,2
666,665,-32386.000000,0.050000,100000,631216,1000,24.67052554,10615.43,3,1,1000,2
667,666,-6799.000000,0.050000,100000,632216,1000,25.35787967,10629.41,3,1,1000,2
668,667,-2629.000000,0.050000,100000,632631,415,25.49826182,10635.23,3,1,1000,2
669,668,-16935.000000,0.050000,100000,633631,1000,25.95405939,10648.76,3,1,1000,2
670,669,-21926.000000,0.050000,100000,634631,1000,26.04892454,10662.69,3,1,1000,2
671,670,-401.000000,0.050000,100000,635631,1000,25.46876944,10676.43,3,1,1000,2
672,671,1385.000000,0.050000,100000,636631,1000,26.78030940,10690.26,3,1,1000,2
673,672,-19993.000000,0.050000,100000,637631,1000,25.31702483,10704.11,3,1,1000,2
674,673,-7164.000000,0.050000,100000,638631,1000,26.25935472,10717.98,3,1,1000,2
675,674,-9868.000000,0.050000,100000,639631,1000,25.95029743,10731.70,3,1,1000,2
676,675,-36177.000000,0.050000,100000,640631,1000,26.95594655,10745.95,3,1,1000,2
677,676,2374.000000,0.050000,100000,641033,402,26.78897861,10751.74,3,1,1000,2
678,677,-4975.000000,0.050000,100000,642033,1000,26.57206169,10765.42,3,1,1000,2
679,678,3740.000000,0.050000,100000,642303,270,29.19436821,10769.36,3,1,1000,2
680,679,-25435.000000,0.050000,100000,643303,1000,28.42694613,10783.24,3,1,1000,2
681,680,-8632.000000,0.050000,100000,644303,1000,28.79616938,10796.97,3,1,1000,2
682,681,-5796.000000,0.050000,100000,645303,1000,28.78021947,10810.82,3,1,1000,2
683,682,-28130.000000,0.050000,100000,646303,1000,29.46323961,10824.76,3,1,1000,2
684,683,-31482.000000,0.050000,100000,647303,1000,29.67352107,10838.72,3,1,1000,2
685,684,2337.000000,0.050000,100000,648303,1000,29.94477102,10852.56,3,1,1000,2
686,685,2733.000000,0.050000,100000,648478,175,29.97793512,10855.17,3,1,1000,2
687,686,268.000000,0.050000,100000,649478,1000,29.79360968,10869.41,3,1,1000,2
688,687,-10758.000000,0.050000,100000,650478,1000,30.64263525,10882.96,3,1,1000,2
689,688,-36626.000000,0.050000,100000,651478,1000,30.50622601,10897.33,3,1,1000,2
690,689,-27268.000000,0.050000,100000,652478,1000,31.49790797,10910.23,3,1,1000,2
691,690,-6249.000000,0.050000,100000,653478,1000,32.12654320,10924.02,3,1,1000,2
692,691,-40439.000000,0.050000,100000,654478,1000,33.04026595,10937.47,3,1,1000,2
693,692,-22720.000000,0.050000,100000,655478,1000,33.51851528,10951.27,3,1,1000,2
694,693,-11160.000000,0.050000,100000,656478,1000,33.05678867,10965.12,3,1,1000,2
695,694,2826.000000,0.050000,100000,656650,172,33.40544020,10967.69,3,1,1000,2
696,695,-13224.000000,0.050000,100000,657650,1000,32.87346559,10981.15,3,1,1000,2
697,696,-6115.000000,0.050000,100000,658650,1000,34.01040773,10995.14,3,1,1000,2
698,697,-17805.000000,0.050000,100000,659650,1000,33.48099593,11008.66,3,1,1000,2
699,698,3209.000000,0.050000,100000,660650,1000,34.02350886,11022.57,3,1,1000,2
700,699,-11241.000000,0.050000,100000,661650,1000,34.39406908,11036.52,3,1,1000,2
701,700,-19276.000000,0.050000,100000,662650,1000,34.95398556,11050.17,3,1,1000,2
702,701,-12747.000000,0.050000,100000,663650,1000,33.91315351,11063.41,3,1,1000,2
703,702,-14514.000000,0.050000,100000,664650,1000,33.43110492,11077.27,3,1,1000,2
704,703,3632.000000,0.050000,100000,664990,340,34.20529144,11082.18,3,1,1000,2
705,704,-5873.000000,0.050000,100000,665990,1000,33.79984709,11095.87,3,1,1000,2
706,705,3089.000000,0.050000,100000,666990,1000,34.27513935,11109.56,3,1,1000,2
707,706,-2726.000000,0.050000,100000,667990,1000,33.55636410,11122.49,3,1,1000,2
708,707,-22192.000000,0.050000,100000,668990,1000,33.78685627,11136.04,3,1,1000,2
709,708,-4453.000000,0.050000,100000,669990,1000,33.34409654,11149.88,3,1,1000,2
710,709,-7720.000000,0.050000,100000,670990,1000,34.74241379,11163.90,3,1,1000,2
711,710,-13382.000000,0.050000,100000,671990,1000,34.56416316,11177.79,3,1,1000,2
712,711,-13649.000000,0.050000,100000,672990,1000,35.00322160,11191.55,3,1,1000,2
713,712,2318.000000,0.050000,100000,673018,28,34.03980889,11191.99,3,1,1000,2
714,713,4193.000000,0.050000,100000,674018,1000,34.85796413,11205.88,3,1,1000,2
715,714,1127.000000,0.050000,100000,675018,1000,35.34112327,11219.80,3,1,1000,2
716,715,-3890.000000,0.050000,100000,676018,1000,34.72501852,11233.54,3,1,1000,2
717,716,-27605.000000,0.050000,100000,677018,1000,35.44185616,11247.46,3,1,1000,2
718,717,-15809.000000,0.050000,100000,678018,1000,36.54896896,11261.33,3,1,1000,2
719,718,-37560.000000,0.050000,100000,679018,1000,36.24395482,11275.61,3,1,1000,2
720,719,-17043.000000,0.050000,100000,680018,1000,35.70749549,11289.24,3,1,1000,2
721,720,-266.000000,0.050000,100000,681018,1000,36.46570676,11302.96,3,1,1000,2
722,721,-5464.000000,0.050000,100000,682018,1000,36.29013726,11316.72,3,1,1000,2
723,722,-9538.000000,0.050000,100000,683018,1000,37.64669360,11330.31,3,1,1000,2
724,723,-24298.000000,0.050000,100000,684018,1000,37.04589811,11343.96,3,1,1000,2
725,724,-9253.000000,0.050000,100000,685018,1000,37.58770094,11357.75,3,1,1000,2
726,725,-4439.000000,0.050000,100000,686018,1000,37.71409853,11371.59,3,1,1000,2
727,726,-5946.000000,0.050000,100000,687018,1000,37.49070587,11385.12,3,1,1000,2
728,727,-18755.000000,0.050000,100000,688018,1000,37.34395498,11398.04,3,1,1000,2
729,728,-22609.000000,0.050000,100000,689018,1000,38.47696747,11411.83,3,1,1000,2
730,729,-12205.000000,0.050000,100000,690018,1000,37.27898553,11425.63,3,1,1000,2
731,730,-9588.000000,0.050000,100000,691018,1000,36.75478317,11439.32,3,1,1000,2
732,731,-25561.000000,0.050000,100000,692018,1000,36.08438905,11453.34,3,1,1000,2
733,732,2584.000000,0.050000,100000,692120,102,37.24600917,11454.97,3,1,1000,2
734,733,-1388.000000,0.050000,100000,693120,1000,36.72341647,11468.37,3,1,1000,2
735,734,-9880.000000,0.050000,100000,694120,1000,36.49575240,11482.31,3,1,1000,2
736,735,-17774.000000,0.050000,100000,695120,1000,36.95709869,11496.03,3,1,1000,2
737,736,-933.000000,0.050000,100000,696120,1000,36.58049752,11509.79,3,1,1000,2
738,737,-18957.000000,0.050000,100000,697120,1000,36.55428601,11523.48,3,1,1000,2
739,738,-4164.000000,0.050000,100000,698120,1000,36.07613601,11537.52,3,1,1000,2
740,739,3847.000000,0.050000,100000,698659,539,35.15804559,11544.98,3,1,1000,2
741,740,3058.000000,0.050000,100000,699659,1000,34.59354475,11558.64,3,1,1000,2
742,741,3368.000000,0.050000,100000,700659,1000,33.97248757,11572.10,3,1,1000,2
743,742,4794.000000,0.050000,100000,701659,1000,32.83036668,11585.94,3,1,1000,2
744,743,3482.000000,0.050000,100000,702659,1000,32.29714958,11599.73,3,1,1000,2
745,744,2182.000000,0.050000,100000,702712,53,33.76906175,11600.55,3,1,1000,2
746,745,4134.000000,0.050000,100000,703712,1000,32.16753344,11614.43,3,1,1000,2
747,746,-4661.000000,0.050000,100000,704712,1000,32.68455338,11628.24,3,1,1000,2
748,747,1208.000000,0.050000,100000,705712,1000,33.02288179,11642.40,3,1,1000,2
749,748,-22036.000000,0.050000,100000,706712,1000,33.07620306,11655.50,3,1,1000,2
750,749,483.000000,0.050000,100000,707712,1000,32.81502155,11669.29,3,1,1000,2
751,750,2354.000000,0.050000,100000,708712,1000,32.94352816,11683.16,3,1,1000,2
752,751,-16587.000000,0.050000,100000,709712,1000,32.27606322,11696.77,3,1,1000,2
753,752,214.000000,0.050000,100000,710712,1000,32.85153695,11710.04,3,1,1000,2
754,753,-6732.000000,0.050000,100000,711712,1000,32.31098089,11723.76,3,1,1000,2
755,754,-5024.000000,0.050000,100000,712712,1000,33.06670588,11737.46,3,1,1000,2
756,755,-28941.000000,0.050000,100000,713712,1000,33.38883503,11750.64,3,1,1000,2
757,756,1131.000000,0.050000,100000,714712,1000,32.68409598,11764.76,3,1,1000,2
758,757,-1000.000000,0.050000,100000,715712,1000,32.47882555,11779.03,3,1,1000,2
759,758,-26139.000000,0.050000,100000,716712,1000,33.08905885,11792.87,3,1,1000,2
760,759,-6571.000000,0.050000,100000,717712,1000,32.58671668,11806.26,3,1,1000,2
761,760,-3427.000000,0.050000,100000,718712,1000,32.69237329,11820.08,3,1,1000,2
762,761,-12653.000000,0.050000,100000,719712,1000,32.63071343,11834.04,3,1,1000,2
763,762,-14812.000000,0.050000,100000,720712,1000,33.83604121,11847.95,3,1,1000,2
764,763,-47636.000000,0.050000,100000,721712,1000,34.06055155,11861.93,3,1,1000,2
765,764,-7087.000000,0.050000,100000,722609,897,35.20477403,11874.43,3,1,1000,2
766,765,-1914.000000,0.050000,100000,723609,1000,35.11197759,11888.33,3,1,1000,2
767,766,1322.000000,0.050000,100000,724609,1000,35.61191173,11901.94,3,1,1000,2
768,767,-13022.000000,0.050000,100000,725609,1000,36.16382752,11915.73,3,1,1000,2
769,768,-22152.000000,0.050000,100000,726609,1000,36.45786013,11929.56,3,1,1000,2
770,769,422.000000,0.050000,100000,727166,557,37.59936633,11937.54,3,1,1000,2
771,770,-38978.000000,0.050000,100000,728166,1000,37.57104799,11951.30,3,1,1000,2
772,771,-2867.000000,0.050000,100000,729166,1000,37.22910984,11965.07,3,1,1000,2
773,772,-19629.000000,0.050000,100000,730166,1000,37.21932914,11978.99,3,1,1000,2
774,773,-16831.000000,0.050000,100000,731166,1000,37.40430848,11992.87,3,1,1000,2
775,774,3553.000000,0.050000,100000,731955,789,37.27509346,12003.97,3,1,1000,2
776,775,-17150.000000,0.050000,100000,732955,1000,38.37031838,12018.34,3,1,1000,2
777,776,1431.000000,0.050000,100000,733955,1000,36.68506376,12032.10,3,1,1000,2
778,777,-23591.000000,0.050000,100000,734955,1000,37.54815060,12045.82,3,1,1000,2
779,778,-12515.000000,0.050000,100000,735955,1000,37.64047840,12059.49,3,1,1000,2
780,779,-7492.000000,0.050000,100000,736955,1000,39.10855000,12073.10,3,1,1000,2
781,780,-14523.000000,0.050000,100000,737955,1000,38.61514955,12086.86,3,1,1000,2
782,781,-3816.000000,0.050000,100000,738955,1000,39.17495016,12100.46,3,1,1000,2
783,782,-21296.000000,0.050000,100000,739955,1000,38.57211447,12114.04,3,1,1000,2
784,783,-19742.000000,0.050000,100000,740955,1000,39.16059236,12127.45,3,1,1000,2
785,784,-12718.000000,0.050000,100000,741955,1000,38.67060085,12141.76,3,1,1000,2
786,785,-16339.000000,0.050000,100000,742955,1000,39.46397083,12155.50,3,1,1000,2
787,786,2190.000000,0.050000,100000,742978,23,40.14278951,12155.86,3,1,1000,2
788,787,2196.000000,0.050000,100000,743001,23,34.78749582,12156.21,3,1,1000,2
789,788,-8158.000000,0.050000,100000,744001,1000,38.66376602,12170.04,3,1,1000,2
790,789,-2549.000000,0.050000,100000,745001,1000,38.64620115,12183.77,3,1,1000,2
791,790,-17171.000000,0.050000,100000,746001,1000,37.72835128,12196.91,3,1,1000,2
792,791,-2506.000000,0.050000,100000,747001,1000,38.03929717,12210.60,3,1,1000,2
793,792,-9819.000000,0.050000,100000,748001,1000,37.74484961,12224.15,3,1,1000,2
794,793,-1851.000000,0.050000,100000,749001,1000,38.99103351,12237.99,3,1,1000,2
795,794,-8013.000000,0.050000,100000,750001,1000,38.11150736,12251.79,3,1,1000,2
796,795,-28343.000000,0.050000,100000,751001,1000,39.83653613,12265.71,3,1,1000,2
797,796,378.000000,0.050000,100000,752001,1000,39.81978467,12279.61,3,1,1000,2
798,797,-12102.000000,0.050000,100000,752704,703,39.41480232,12289.27,3,1,1000,2
799,798,2336.000000,0.050000,100000,752761,57,38.93839937,12290.10,3,1,1000,2
800,799,-7930.000000,0.050000,100000,753546,785,39.08746951,12301.23,3,1,1000,2
801,800,-2477.000000,0.050000,100000,754546,1000,39.93915693,12314.77,3,1,1000,2
802,801,-11664.000000,0.050000,100000,755386,840,39.42408603,12326.14,3,1,1000,2
803,802,-19907.000000,0.050000,100000,756386,1000,39.53634836,12339.91,3,1,1000,2
804,803,-14887.000000,0.050000,100000,757386,1000,39.55528622,12353.71,3,1,1000,2
805,804,-617.000000,0.050000,100000,758386,1000,39.42513319,12367.61,3,1,1000,2
806,805,-19196.000000,0.050000,100000,759386,1000,39.52422782,12381.51,3,1,1000,2
807,806,-26771.000000,0.050000,100000,760386,1000,38.94650253,12395.88,3,1,1000,2
